"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned"
"GNM_001_rep","included",NA,"mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",369,1,"GNM_001_rep_1",1,"GNM_001_rep_1",3,"GNM_001_rep_1_3","Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",29.65,"mean",0.17,1.07517440445725,"se",40,40,29.03,"mean",0.2,1.26491106406735,"se",40,40,"Hue (°)","Morphology","include","Authors say: ""Mouth colouration is generally considered a predictor of nestling condition (de Ayala et al. 2007; Ewen et al. 2008; Dugas and McGraw 2011) and survival (PM-R et al. unpublished data), given that it reflects the access to higher quality of food resources rich in carotenoids. Carotenoids, among other functions, have been related to the prevention of oxidative stress (Pérez-Rodríguez (2009) but see Costantini and Møller (2008)).""",1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"c","JMGS",NA,NA,NA,"y","y","n",1,1,"mouth_colouration"
"GNM_001_rep","included",NA,"mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",370,1,"GNM_001_rep_1",1,"GNM_001_rep_1",4,"GNM_001_rep_1_4","Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",42.53,"mean",1.18,7.46297527799738,"se",40,40,49.29,"mean",1.29,8.15867636323442,"se",40,40,"Brightness (%)","Morphology","include","Authors say: ""Mouth colouration is generally considered a predictor of nestling condition (de Ayala et al. 2007; Ewen et al. 2008; Dugas and McGraw 2011) and survival (PM-R et al. unpublished data), given that it reflects the access to higher quality of food resources rich in carotenoids. Carotenoids, among other functions, have been related to the prevention of oxidative stress (Pérez-Rodríguez (2009) but see Costantini and Møller (2008)).""",1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"c","JMGS",NA,NA,NA,"y","y","n",1,1,"mouth_colouration"
"GNM_001_rep","included",NA,"mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",371,1,"GNM_001_rep_1",1,"GNM_001_rep_1",5,"GNM_001_rep_1_5","Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",5,"mean",0.3,0.848528137423857,"se",8,8,5.25,"mean",0.22,0.622253967444162,"se",8,8,"Brood size (at day 7)","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"c","JMGS",NA,NA,NA,"y","y","n",1,1,"number_of_nestling"
"GNM_001_rep","included",NA,"mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",372,1,"GNM_001_rep_1",1,"GNM_001_rep_1",6,"GNM_001_rep_1_6","Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",1.88,"mean",0.45,1.27279220613579,"se",8,8,1.25,"mean",0.46,1.30107647738325,"se",8,8,"Number of fledglings","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"c","JMGS",NA,NA,NA,"y","y","n",1,1,"number_of_fledgling"
"GNM_001_rep","included",NA,"mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",373,1,"GNM_001_rep_1",1,"GNM_001_rep_1",7,"GNM_001_rep_1_7","Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",0.27,"mean",0.006,0.0169705627484771,"se",8,8,0.19,"mean",0.07,0.197989898732233,"se",8,8,"Fledging success (%)","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"c","JMGS",NA,NA,NA,"y","y","n",1,1,"fledgling_success"
"GNM_001_rep","included",NA,"mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",374,1,"GNM_001_rep_1",1,"GNM_001_rep_1",8,"GNM_001_rep_1_8","Cyanistes caeruleus","Mentha sp.","Grass",1,0,1,"PCH",1.75,"mean",0.95,2.68700576850888,"se",8,8,1,"mean",0.61,1.72534054609518,"se",8,8,"Abundance of blowflies (larvae and pupae)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS",NA,NA,NA,"y","y","n",1,1,"blowflies_number"
"GNM_001_rep","included",NA,"mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",375,1,"GNM_001_rep_1",1,"GNM_001_rep_1",9,"GNM_001_rep_1_9","Cyanistes caeruleus","Mentha sp.","Grass",1,0,1,"PCH",2,"mean",1.41,3.98808224589213,"se",8,8,13.88,"mean",9.41,26.6154992438617,"se",8,8,"Abundance of fleas (larvae and adults)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS",NA,NA,NA,"y","y","n",1,1,"fleas_number"
"GNM_001_rep","included",NA,"mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",376,1,"GNM_001_rep_1",1,"GNM_001_rep_1",10,"GNM_001_rep_1_10","Cyanistes caeruleus","Mentha sp.","Grass",1,0,1,"PCH",100.4,"mean",35.19,78.6872321282176,"se",5,5,105,"mean",63.79,127.58,"se",4,5,"Abundance of facultative parasitic mites (Androlaelaps sp.)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS",NA,NA,NA,"y","y","n",1,1,"mites"
"GNM_001_rep","included",NA,"mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",377,1,"GNM_001_rep_1",1,"GNM_001_rep_1",11,"GNM_001_rep_1_11","Cyanistes caeruleus","Mentha sp.","Grass",1,0,1,"PCH",6,"mean",1.94,4.33797187634959,"se",5,5,1.5,"mean",0.63,1.26,"se",4,5,"Abundance of obligatory parasitic mites (Macronyssidae/","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS",NA,NA,NA,"y","y","n",1,1,"mites"
"GNM_001_rep","included",NA,"mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",378,1,"GNM_001_rep_1",1,"GNM_001_rep_1",12,"GNM_001_rep_1_12","Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",38.99,"mean",3,7.93725393319377,"se",7,7,44.24,"mean",3.12,7.64240799748351,"se",6,7,"Feeding rate (feeds/hour)","Behaviour","flag","The relation of this with fitness can be argued. A higher feeding rate can indicate better care and resource collection which might suggest higher fitness of the parents or brood. However, if feeding is high, it could also imply poor quality of food availability or compensation of poor health of the nestling.",1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"c","JMGS",NA,NA,NA,"y","y","n",1,1,"Feeding rate (feeds/hour)"
"GNM_001_rep","included",NA,"mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",379,1,"GNM_001_rep_1",1,"GNM_001_rep_1",13,"GNM_001_rep_1_13","Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",4.35,"mean",0.58,1.53453576041746,"se",7,7,4.1,"mean",0.41,0.916787870774914,"se",5,7,"Time spent begging by broods (seconds/hour)","Behaviour","flag","This is quite tricky to interpret. Begging is generally a signal that chicks are hungry and in need of care. More begging might indicate a greater demand for resources and therefore potentially less fitness in terms of immediate brood condition but studies also suggest that begging intensity is an evolved behaviour to maximise parental care and could imply it is not related to fitness but rather a strategy to elicit care.",1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"c","JMGS",NA,NA,NA,"y","y","n",1,1,"Time spent begging by broods (seconds/hour)"
"GNM_001_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U","2000","Andechs, Southern Germany",380,1,"GNM_001_add_1",1,"GNM_001_add_1",1,"GNM_001_add_1_1","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,1,1,"both",27.4,"mean",2.3,19.6512086142303,"SE",73,73,27.4,"mean",2.3,19.785348114198,"SE",74,73,"Onset of Laying","Phenology","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",-1,NA,NA,NA,NA,NA,NA,NA,"Table 1",NA,"b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement. Authors say the assignment of nest was such that clutch size was 4+-1 for each group. I have assigned no for random assignment.","None",NA,"no","no","no",1,1,"laying_date"
"GNM_001_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U","2000","Andechs, Southern Germany",381,1,"GNM_001_add_1",1,"GNM_001_add_1",2,"GNM_001_add_1_2","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,1,1,"both",5.05,"mean",0.1,0.854400374531753,"SE",73,73,5.14,"mean",0.1,0.866025403784439,"SE",75,73,"Number of eggs","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,NA,NA,NA,NA,NA,NA,NA,"Table 1",NA,"b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement.","None",NA,"no","no","no",1,1,"clutch_size"
"GNM_001_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U","2000","Andechs, Southern Germany",382,1,"GNM_001_add_1",1,"GNM_001_add_1",3,"GNM_001_add_1_3","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,1,1,"both",4.36,"mean",0.1,0.854400374531753,"SE",73,73,4.4,"mean",0.1,0.860232526704263,"SE",74,73,"Number of hatchlings","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,NA,NA,NA,NA,NA,NA,NA,"Table 1",NA,"b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement.","None",NA,"no","no","no",1,1,"number_of_nestling"
"GNM_001_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U","2000","Andechs, Southern Germany",383,1,"GNM_001_add_1",1,"GNM_001_add_1",4,"GNM_001_add_1_4","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,1,1,"both",3.63,"mean",0.1,0.824621125123532,"SE",68,68,3.84,"mean",0.1,0.824621125123532,"SE",68,68,"Number of fledglings","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,NA,NA,NA,NA,NA,NA,NA,"Table 1",NA,"b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement. Authors have also provided Number of nestlings that died but this is a proxy that is in principle covered in the other two proxy as it is calculated as numbers of nestlings lost during the nestling period (=numbers of hatchlings minus numbers of fledglings) therefore I did not extract this repeated information.","None",NA,"no","no","no",1,1,"number_of_fledgling"
"GNM_001_add","included",NA,"score","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U","2000","Andechs, Southern Germany",384,1,"GNM_001_add_1",1,"GNM_001_add_1",6,"GNM_001_add_1_6","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,0,1,"PCH",0.4992556,"mean",0.1563275,0.41360368808045,"SE",7,7,0.5975186,"mean",0.1875931,0.530593412455225,"SE",8,7,"Fleas_score","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Figure 1","Arthropod","b","SD",NA,"None",NA,"no","no","no",1,1,"fleas_number"
"GNM_001_add","included",NA,"score","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U","2000","Andechs, Southern Germany",385,1,"GNM_001_add_1",1,"GNM_001_add_1",7,"GNM_001_add_1_7","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,0,1,"PCH",0.4009926,"mean",0.1116625,0.569369266436554,"SE",26,26,0.4009926,"mean",0.107196,0.491233784196486,"SE",21,26,"Lice_scrore","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Figure 1","Arthropod","b","SD",NA,"None",NA,"no","no","no",1,1,"Lice_scrore"
"GNM_001_add","included",NA,"score","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U","2000","Andechs, Southern Germany",386,1,"GNM_001_add_1",1,"GNM_001_add_1",8,"GNM_001_add_1_8","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,0,1,"PCH",1.5980149,"mean",0.151861,1.063027,"SE",49,49,1.2987593,"mean",0.169727,1.1258415515853,"SE",44,49,"Mites_score","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Figure 1","Arthropod","b","SD",NA,"None",NA,"no","no","no",1,1,"mites"
